,movieId,title,genres,extra_metadata
4257,6213,Tears of the Sun (2003),Action|Drama|Thriller,Bruce Willis Monica Bellucci Cole Hauser Johnny Messner Tom Skerritt Peter Mensah Hans Zimmer Antoine Fuquanavy seal lieutenant ak waters and his elite squadron of tactical specialists are forced to choose between their duty and their humanity between following orders by ignoring the conflict that surrounds them or finding the courage to follow their conscience and protect a group of innocent refugees when the democratic government of nigeria collapses and the country is taken over by a ruthless military dictator waters a fiercely loyal and hardened veteran is dispatched on a routine mission to retrieve a doctors without borders physician
4258,6214,Irreversible (Irréversible) (2002),Crime|Drama|Mystery|Thriller,Monica Bellucci Vincent Cassel Vincent Cassela woman’s lover and her exboyfriend take justice into their own hands after she becomes the victim of a rapist
4259,6215,Laurel Canyon (2002),Drama,Frances McDormand Christian Bale Kate Beckinsale Natascha McElhone Alessandro Nivola Rick Gonzalez David Bowielaurel canyon focuses on sam and alex a pair of uppermiddle class lovebirds from the east coast who relocate to los angeles enter jane sams estranged mother a successful record producer whos more than willing to put the couple up in her lavish digs as sam and alex settle in at janes they gradually lose their straightandnarrow approach to life and begin to experiment
4260,6216,Nowhere in Africa (Nirgendwo in Afrika) (2001),Drama,a jewish woman named jettel redlich flees nazi germany with her daughter regina to join her husband walter on a farm in kenya at first jettel refuses to adjust to her new circumstances bringing with her a set of china dishes and an evening gown while regina adapts readily to this new world forming a strong bond with her fathers cook an african named owuor
4261,6217,"Safety of Objects, The (2001)",Drama,Glenn Close Dermot Mulroney Patricia Clarkson Joshua Jackson Moira Kelly Timothy Olyphant Kristen Stewart Aaron Ashmorein a suburban landscape the lives of several families interlace with loss despair and personal crisis esther gold has lost focus on all but caring for her comatose son paul and neglects her daughter and husband lawyer jim train is devoted to his career not his family helen christianson wants to find a new spark in life while annette jennings tries to rebuild hers
4262,6218,Bend It Like Beckham (2002),Comedy|Drama|Romance,Parminder Nagra Keira Knightley Jonathan Rhys Meyers Frank Harper Carrie Hiltonjess bhamra the daughter of a strict indian couple in london is not permitted to play organized soccer even though she is 18 when jess is playing for fun one day her impressive skills are seen by jules paxton who then convinces jess to play for her semipro team jess uses elaborate excuses to hide her matches from her family while also dealing with her romantic feelings for her coach joe
4263,6219,"Hunted, The (2003)",Action|Drama|Thriller,Tommy Lee Jones Benicio del Toro Connie Nielsen Rex Linnin the wilderness of british columbia two hunters are tracked and viciously murdered by aaron hallum a former special operations instructor is approached and asked to apprehend hallum—his former student—who has gone rogue after suffering severe battle stress from his time in kosovo
4264,6220,Willard (2003),Drama|Horror|Thriller,Crispin Glover R. Lee Ermey Laura Harring Ashlyn Geredesperate for companionship the repressed willard befriends a group of rats that inhabit his late fathers deteriorating mansion in these furry creatures willard finds temporary refuge from daily abuse at the hands of his bedridden mother and his fathers old partner frank soon it becomes clear that the brood of rodents is ready and willing to exact a vicious deadly revenge on anyone who dares to bully their sensitive new master
4265,6222,Prozac Nation (2001),Drama,Christina Ricci Jason Biggs Anne Heche Michelle Williams Jonathan Rhys Meyers Jessica Lange Christina Ricciwhen talented young writer elizabeth wurtzel earns a scholarship to harvard she sees it as her chance to escape the pressures of her workingclass background and concentrate on her true talent but what starts out so promising leads to selfdestructive behavior and paralyzing depression that reflects an entire generations struggle to navigate the effects of divorce drugs sex and high expectations
4266,6223,Spun (2001),Comedy|Crime|Drama,Jason Schwartzman Mickey Rourke Brittany Murphy John Leguizamo Mena Suvari Eric Roberts Nicholas Gonzalez Peter Stormare Ron Jeremyover the course of three days ross a college dropout addicted to crystalmeth encounters a variety of oddball folks  including a stripper named nikki and her boyfriend the local meth producer the cook  but all he really wants to do is hook up with his old girlfriend amy
4267,6225,King of Kings (1961),Drama,Orson Welleswho is jesus and why does he impact all he meets he is respected and reviled emulated and accused beloved betrayed and finally crucified yet that terrible fate would not be the end of the story
4268,6228,"Talk of the Town, The (1942)",Comedy|Romance|Thriller,when the holmes woolen mill burns down political activist leopold dilg is jailed for arson and accidental murder escaping leopold hides out in the home of his childhood sweetheart nora shelley which she has just rented to unsuspecting law professor michael lightcap
4269,6232,Born Free (1966),Adventure|Children|Drama,at a national park in kenya english game warden george adamson and his wife joy care for three orphaned lion cubs after the two larger lions are shipped off to a zoo in the netherlands the smallest of the three elsa stays with the couple when elsa is blamed for causing an elephant stampede in the nearby village head warden john kendall demands the young lion either be trained to survive in the wilds of the serengeti or be sent to a zoo
4270,6234,Equus (1977),Drama|Mystery,Jenny Aguttera psychiatrist martin dysart investigates the savage blinding of six horses with a metal spike in a stable in hampshire england the atrocity was committed by an unassuming seventeenyearold stable boy named alan strang the only son of an opinionated but inwardlytimid father and a genteel religious mother as dysart exposes the truths behind the boys demons he finds himself facetoface with his own
4271,6235,Europa Europa (Hitlerjunge Salomon) (1990),Drama|War,Julie Delpya jewish boy separated from his family in the early days of wwii poses as a german orphan and is taken into the heart of the nazi world as a war hero and eventually becomes a hitler youth
4272,6237,"Glenn Miller Story, The (1953)",Drama,James Stewart Marion Ross Marion Rossa vibrant tribute to one of americas legendary bandleaders charting glenn millers rise from obscurity and poverty to fame and wealth in the early 1940s
4273,6238,Green Card (1990),Comedy|Drama|Romance,Gérard Depardieu Andie MacDowell Rick Aviles Hans Zimmerurban horticulturalist brontë mitchell has her eye on a gorgeous apartment but the buildings board will rent it only to a married couple georges fauré a waiter from france whose visa is expiring needs to marry an american woman to stay in the country their marriage of convenience turns into a burden when they must live together to allay the suspicions of the immigration service as the polar opposites grate on each others nerves
4274,6239,Journey to the Center of the Earth (1959),Adventure|Children|Sci-Fi,James Mason Diane Bakeran edinburgh professor and assorted colleagues follow an explorers trail down an extinct icelandic volcano to the earths center
4275,6241,Pauline at the Beach (Pauline à la Plage) (1983),Comedy|Drama|Romance,Arielle Dombaslemarion is about to divorce from her husband and takes her 15yearold niece pauline on a vacation to granville there she meets an old love
4276,6242,Ringu (Ring) (1998),Horror|Mystery|Thriller,Hiroyuki Sanadaa mysterious video has been linked to a number of deaths and when an inquisitive journalist finds the tape and views it herself she sets in motion a chain of events that puts her own life in danger
